ts,symbol,interval,open_time_utc,open,high,low,close,volume,close_time_utc,quote_volume,trades,source,feed_status,real_live_verified,claim_level
2026-06-25T23:15:55+00:00,BTCUSDT,15m,2026-06-25T23:15:00+00:00,59946.0,59950.8,59926.0,59940.0,6.21123,2026-06-25T23:29:59+00:00,372309.9141798,1909,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T23:30:19+00:00,BTCUSDT,15m,2026-06-25T23:30:00+00:00,60104.51,60118.0,60096.0,60112.0,1.67058,2026-06-25T23:44:59+00:00,100409.6697135,1392,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T23:46:04+00:00,BTCUSDT,15m,2026-06-25T23:45:00+00:00,59986.0,59986.01,59942.0,59950.0,5.23942,2026-06-25T23:59:59+00:00,314117.645955,1881,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T00:00:35+00:00,BTCUSDT,15m,2026-06-26T00:00:00+00:00,59794.64,59812.0,59788.0,59798.0,6.3775,2026-06-26T00:14:59+00:00,381383.9232824,2394,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T00:15:08+00:00,BTCUSDT,15m,2026-06-26T00:15:00+00:00,59884.0,59884.0,59866.0,59868.0,1.58,2026-06-26T00:29:59+00:00,94611.876576,614,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T00:31:12+00:00,BTCUSDT,15m,2026-06-26T00:30:00+00:00,59771.99,59784.95,59731.05,59770.05,18.58172,2026-06-26T00:44:59+00:00,1110217.2411499,4020,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T00:45:42+00:00,BTCUSDT,15m,2026-06-26T00:45:00+00:00,59789.79,59792.0,59776.0,59783.18,13.46551,2026-06-26T00:59:59+00:00,805024.1637368,2061,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T01:01:19+00:00,BTCUSDT,15m,2026-06-26T01:00:00+00:00,59667.09,59744.52,59664.0,59744.52,12.75384,2026-06-26T01:14:59+00:00,761237.010782,6856,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T01:15:32+00:00,BTCUSDT,15m,2026-06-26T01:15:00+00:00,59596.0,59596.0,59578.3,59590.01,4.19792,2026-06-26T01:29:59+00:00,250149.5754454,1589,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T01:15:33+00:00,BTCUSDT,15m,2026-06-26T01:15:00+00:00,59596.0,59596.0,59578.3,59590.01,4.20479,2026-06-26T01:29:59+00:00,250558.9588141,1591,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T01:30:06+00:00,BTCUSDT,15m,2026-06-26T01:30:00+00:00,59300.1,59330.0,59300.09,59330.0,1.9938,2026-06-26T01:44:59+00:00,118246.3064559,971,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T01:46:18+00:00,BTCUSDT,15m,2026-06-26T01:45:00+00:00,59313.92,59340.0,59284.31,59340.0,10.03409,2026-06-26T01:59:59+00:00,595156.2769899,4396,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T02:00:05+00:00,BTCUSDT,15m,2026-06-26T02:00:00+00:00,59431.49,59456.0,59431.49,59455.99,1.84166,2026-06-26T02:14:59+00:00,109473.0152481,601,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T02:16:10+00:00,BTCUSDT,15m,2026-06-26T02:15:00+00:00,58678.0,58836.0,58662.28,58662.3,93.84175,2026-06-26T02:29:59+00:00,5514352.9322611,14056,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T02:30:27+00:00,BTCUSDT,15m,2026-06-26T02:30:00+00:00,58882.01,58984.0,58851.8,58979.93,21.16763,2026-06-26T02:44:59+00:00,1246933.7991527,6663,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T02:45:58+00:00,BTCUSDT,15m,2026-06-26T02:45:00+00:00,58817.88,58817.89,58774.01,58774.01,14.57329,2026-06-26T02:59:59+00:00,856894.1960457,4953,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-26T03:00:06+00:00,BTCUSDT,15m,2026-06-26T03:00:00+00:00,58562.0,58584.24,58562.0,58584.24,6.08101,2026-06-26T03:14:59+00:00,356186.1139435,904,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
